donor_code,donor_name,year,recipient_iso3_code,sector_code,usd_disbursement_crs,usd_disbursement_iati,recipient_name
7,Netherlands,2021,SDN,250,0.99929,1.0000575,Sudan
7,Netherlands,2021,SDN,311,0.184123,0.5800084965,Sudan
7,Netherlands,2021,SDN,321,0,0.530022983445,Sudan
7,Netherlands,2021,SDN,331,0,0.123305161059225,Sudan
7,Netherlands,2021,SDN,430,0,0.171718093341,Sudan
7,Netherlands,2021,SDN,720,4.60495,4.6084815405,Sudan
7,Netherlands,2021,SDN,730,0,0.0330345561825,Sudan
7,Netherlands,2021,TCD,151,0,0.15643810011735,Chad
7,Netherlands,2021,TCD,160,0,0.069918233085,Chad
7,Netherlands,2021,TCD,250,0,0.0047359956177,Chad
7,Netherlands,2021,TCD,311,0,0.08565590919195,Chad
7,Netherlands,2021,TCD,331,0,0.0004440454128,Chad
7,Netherlands,2021,TCD,410,0,0.00394666301475,Chad
7,Netherlands,2021,TCD,430,0,0.07973463122325,Chad
7,Netherlands,2022,CMR,122,0,0.00425222644,Cameroon
7,Netherlands,2022,CMR,231,0,0.00079275,Cameroon
7,Netherlands,2022,COD,122,0,0.11787972644,Congo - Kinshasa
7,Netherlands,2022,COD,130,2.282891,2.393456979725,Congo - Kinshasa
7,Netherlands,2022,COD,140,0.218856,0.220783392774,Congo - Kinshasa
7,Netherlands,2022,COD,151,4.884923,4.90983899,Congo - Kinshasa
7,Netherlands,2022,COD,152,5.070923,5.09679058,Congo - Kinshasa
7,Netherlands,2022,COD,160,0,0.02664554305,Congo - Kinshasa
7,Netherlands,2022,COD,210,0,0,Congo - Kinshasa
7,Netherlands,2022,COD,231,0,0.00079275,Congo - Kinshasa
7,Netherlands,2022,COD,250,0.104996,0.1244877442725,Congo - Kinshasa
7,Netherlands,2022,COD,311,0,0.25685445639,Congo - Kinshasa
7,Netherlands,2022,COD,321,0,0.198498855205,Congo - Kinshasa
7,Netherlands,2022,COD,322,0,0.1833895,Congo - Kinshasa
7,Netherlands,2022,COD,331,0,0.1228874462725,Congo - Kinshasa
7,Netherlands,2022,COD,430,3.798507,3.8219114243142,Congo - Kinshasa
7,Netherlands,2022,COD,720,0.247254,0.248514441,Congo - Kinshasa
7,Netherlands,2022,HND,160,0,0.03424862861,Honduras
7,Netherlands,2022,HND,231,0,0.0005285,Honduras
7,Netherlands,2022,HND,322,0,0.143616704,Honduras
7,Netherlands,2022,MLI,122,0,0.432981948875,Mali
7,Netherlands,2022,MLI,130,18.187384,18.280157546,Mali
7,Netherlands,2022,MLI,140,1.819539,1.8770169005,Mali
7,Netherlands,2022,MLI,151,15.736142,16.212471058,Mali
7,Netherlands,2022,MLI,152,2.446537,2.459017484,Mali
7,Netherlands,2022,MLI,160,0,0.0046461492,Mali
7,Netherlands,2022,MLI,231,0,0.108278853802,Mali
7,Netherlands,2022,MLI,232,0,0.289083649505,Mali
7,Netherlands,2022,MLI,250,0,0.0077582070748,Mali
7,Netherlands,2022,MLI,311,1.887156,1.9625336969,Mali
7,Netherlands,2022,MLI,321,0.69253,1.087903169703,Mali
7,Netherlands,2022,MLI,430,0,0.0053831064063,Mali
7,Netherlands,2022,MLI,520,5.237512,5.264228893,Mali
7,Netherlands,2022,MMR,140,0,0.0311936555,Myanmar (Burma)
7,Netherlands,2022,MMR,151,0.585157,0.588138054,Myanmar (Burma)
7,Netherlands,2022,MMR,160,0,0.0553423003,Myanmar (Burma)
7,Netherlands,2022,MMR,231,0,0.0005285,Myanmar (Burma)
7,Netherlands,2022,MMR,250,0,0,Myanmar (Burma)
7,Netherlands,2022,MMR,311,0.119166,0.67141387299,Myanmar (Burma)
7,Netherlands,2022,MMR,321,0,0.19019247884,Myanmar (Burma)
7,Netherlands,2022,MMR,410,0,0,Myanmar (Burma)
7,Netherlands,2022,MMR,430,0,0.0066680845,Myanmar (Burma)
7,Netherlands,2022,MMR,998,0.62181,0.624980846,Myanmar (Burma)
7,Netherlands,2022,SDN,113,0,0.034881,Sudan
7,Netherlands,2022,SDN,122,0,0.10382162644,Sudan
7,Netherlands,2022,SDN,130,0,0.07913625818,Sudan
7,Netherlands,2022,SDN,140,0,0.06157523904,Sudan
7,Netherlands,2022,SDN,151,1.52945,1.5667835953,Sudan
7,Netherlands,2022,SDN,152,0.073334,0.073707781,Sudan
7,Netherlands,2022,SDN,160,0,0.0221831533,Sudan
7,Netherlands,2022,SDN,250,0,0.00393283275,Sudan
7,Netherlands,2022,SDN,311,2.834732,2.86070051603,Sudan
7,Netherlands,2022,SDN,321,0,0.23691361232,Sudan
7,Netherlands,2022,SDN,331,0,0.03987083275,Sudan
7,Netherlands,2022,SDN,430,0,0.0401028026042,Sudan
7,Netherlands,2022,TCD,151,2.214601,2.580082036,Chad
7,Netherlands,2022,TCD,160,0,0.0074914875,Chad
7,Netherlands,2022,TCD,231,0,0.0005285,Chad
7,Netherlands,2022,TCD,311,0,0.218538978,Chad
7,Netherlands,2022,TCD,321,0,0.03025898211,Chad
7,Netherlands,2022,TCD,430,0,0.1461516126042,Chad
7,Netherlands,2023,CMR,231,0,0.00076875,Cameroon
7,Netherlands,2023,CMR,311,0,0.11043555,Cameroon
7,Netherlands,2023,COD,122,0,0.0954275,Congo - Kinshasa
7,Netherlands,2023,COD,130,0,6.513377798125,Congo - Kinshasa
7,Netherlands,2023,COD,140,0,2.06435,Congo - Kinshasa
7,Netherlands,2023,COD,151,0,1.975229325,Congo - Kinshasa
7,Netherlands,2023,COD,152,0,7.755122325,Congo - Kinshasa
7,Netherlands,2023,COD,160,0,0.11493434675,Congo - Kinshasa
7,Netherlands,2023,COD,220,0,0.074321987154,Congo - Kinshasa
7,Netherlands,2023,COD,231,0,0.00076875,Congo - Kinshasa
7,Netherlands,2023,COD,250,0,0.0125883489,Congo - Kinshasa
7,Netherlands,2023,COD,311,0,1.656986095,Congo - Kinshasa
7,Netherlands,2023,COD,321,0,0.1437207522,Congo - Kinshasa
7,Netherlands,2023,COD,322,0,0.28399559175,Congo - Kinshasa
7,Netherlands,2023,COD,331,0,0.044100695766,Congo - Kinshasa
7,Netherlands,2023,COD,410,0,0.0051168,Congo - Kinshasa
7,Netherlands,2023,COD,430,0,2.018259534095,Congo - Kinshasa
7,Netherlands,2023,HND,160,0,0.006974469,Honduras
7,Netherlands,2023,HND,231,0,0.0005125,Honduras
7,Netherlands,2023,HND,322,0,0.0348172,Honduras
7,Netherlands,2023,HND,430,0,0.0133478165,Honduras
7,Netherlands,2023,HTI,140,0,0.038434384,Haiti
7,Netherlands,2023,HTI,321,0,7.4415e-05,Haiti
7,Netherlands,2023,MLI,122,0,0.419873696875,Mali
7,Netherlands,2023,MLI,130,0,20.376843175,Mali
7,Netherlands,2023,MLI,140,0,0.3266710875,Mali
7,Netherlands,2023,MLI,151,0,16.03668875,Mali
7,Netherlands,2023,MLI,152,0,2.0754897,Mali
7,Netherlands,2023,MLI,160,0,0.00350427,Mali
7,Netherlands,2023,MLI,220,0,0.011700652529,Mali
7,Netherlands,2023,MLI,231,0,0.099953294143,Mali
7,Netherlands,2023,MLI,232,0,0.3607164853575,Mali
7,Netherlands,2023,MLI,250,0,0.0676612279525,Mali
7,Netherlands,2023,MLI,311,0,1.228265495,Mali
7,Netherlands,2023,MLI,321,0,4.2192788516645,Mali
7,Netherlands,2023,MLI,322,0,0.1435,Mali
7,Netherlands,2023,MLI,331,0,0.010675528791,Mali
7,Netherlands,2023,MLI,430,0,0.0007575905175,Mali
7,Netherlands,2023,MLI,520,0,3.22593125,Mali
7,Netherlands,2023,MMR,151,0,2.866366375,Myanmar (Burma)
7,Netherlands,2023,MMR,152,0,1.8988125,Myanmar (Burma)
7,Netherlands,2023,MMR,160,0,0.02063350625,Myanmar (Burma)
7,Netherlands,2023,MMR,231,0,0.0005125,Myanmar (Burma)
7,Netherlands,2023,MMR,311,0,0.37781913075,Myanmar (Burma)
7,Netherlands,2023,MMR,321,0,7.4415e-05,Myanmar (Burma)
7,Netherlands,2023,MMR,998,0,0.068565325,Myanmar (Burma)
7,Netherlands,2023,SDN,122,0,0.081795,Sudan
7,Netherlands,2023,SDN,130,0,0.6160062835,Sudan
7,Netherlands,2023,SDN,140,0,0.105684429,Sudan
7,Netherlands,2023,SDN,151,0,1.764228223675,Sudan
7,Netherlands,2023,SDN,152,0,0.3199208885,Sudan
7,Netherlands,2023,SDN,160,0,0.00730639885,Sudan
7,Netherlands,2023,SDN,220,0,0.000301202154,Sudan
7,Netherlands,2023,SDN,250,0,0.01570711025,Sudan
7,Netherlands,2023,SDN,311,0,2.14721527425,Sudan
7,Netherlands,2023,SDN,321,0,0.186106680325,Sudan
7,Netherlands,2023,SDN,331,0,0.017879485041,Sudan
7,Netherlands,2023,SDN,410,0,0.03058887,Sudan
7,Netherlands,2023,SDN,430,0,0.0634531636375,Sudan
7,Netherlands,2023,SDN,998,0,0.025000775,Sudan
7,Netherlands,2023,TCD,122,0,0.041564775,Chad
7,Netherlands,2023,TCD,140,0,0.03054216075,Chad
7,Netherlands,2023,TCD,151,0,2.52096721894,Chad
7,Netherlands,2023,TCD,160,0,0.0375612275,Chad
7,Netherlands,2023,TCD,220,0,0.000200801436,Chad
7,Netherlands,2023,TCD,231,0,0.0005125,Chad
7,Netherlands,2023,TCD,250,0,0.0038548323,Chad
7,Netherlands,2023,TCD,311,0,0.2994943749525,Chad
7,Netherlands,2023,TCD,321,0,0.0128428605,Chad
7,Netherlands,2023,TCD,331,0,0.000803205744,Chad
7,Netherlands,2023,TCD,430,0,0.18823669572,Chad
7,Netherlands,2024,CMR,231,0,0.00065233678857,Cameroon
7,Netherlands,2024,COD,122,0,0.09567887,Congo - Kinshasa
7,Netherlands,2024,COD,130,0,0.0961782551225,Congo - Kinshasa
7,Netherlands,2024,COD,160,0,0.009228262981,Congo - Kinshasa
7,Netherlands,2024,COD,220,0,0.000178081582536,Congo - Kinshasa
7,Netherlands,2024,COD,231,0,0.00065233678857,Congo - Kinshasa
7,Netherlands,2024,COD,250,0,0.0256925,Congo - Kinshasa
7,Netherlands,2024,COD,311,0,0.13368742957,Congo - Kinshasa
7,Netherlands,2024,COD,321,0,0.0256925,Congo - Kinshasa
7,Netherlands,2024,COD,322,0,0.195564660781,Congo - Kinshasa
7,Netherlands,2024,COD,331,0,0.000712326330144,Congo - Kinshasa
7,Netherlands,2024,COD,430,0,0.000461344807,Congo - Kinshasa
7,Netherlands,2024,HND,231,0,0.00043489119238,Honduras
7,Netherlands,2024,HND,430,0,0.031667907495,Honduras
7,Netherlands,2024,MLI,122,0,0.4209797056375,Mali
7,Netherlands,2024,MLI,220,0,0.023037032835036,Mali
7,Netherlands,2024,MLI,231,0,0.04084285925789,Mali
7,Netherlands,2024,MLI,232,0,0.1004763061733,Mali
7,Netherlands,2024,MLI,250,0,0.03179193844983,Mali
7,Netherlands,2024,MLI,321,0,0.08721430671558,Mali
7,Netherlands,2024,MLI,331,0,0.010207993768044,Mali
7,Netherlands,2024,MMR,231,0,0.00043489119238,Myanmar (Burma)
7,Netherlands,2024,MMR,311,0,0.06227810615,Myanmar (Burma)
7,Netherlands,2024,SDN,122,0,0.08201046,Sudan
7,Netherlands,2024,SDN,130,0,0.076942604098,Sudan
7,Netherlands,2024,SDN,152,0,0.0049223376928,Sudan
7,Netherlands,2024,SDN,220,0,0.005100419275336,Sudan
7,Netherlands,2024,SDN,321,0,0.2675399848375,Sudan
7,Netherlands,2024,SDN,331,0,0.010207993768044,Sudan
7,Netherlands,2024,SDN,430,0,0.00858350393838,Sudan
7,Netherlands,2024,TCD,140,0,0.0437051356118,Chad
7,Netherlands,2024,TCD,151,0,0.11825103355144,Chad
7,Netherlands,2024,TCD,160,0,0.0400769455872,Chad
7,Netherlands,2024,TCD,220,0,0.000118721055024,Chad
7,Netherlands,2024,TCD,231,0,0.00043489119238,Chad
7,Netherlands,2024,TCD,311,0,0.10915336174545,Chad
7,Netherlands,2024,TCD,331,0,0.000474884220096,Chad
7,Netherlands,2024,TCD,430,0,0.05064880967425,Chad
8,Norway,2017,CMR,114,0.025305,0,Cameroon
8,Norway,2017,CMR,121,1.209044,0,Cameroon
8,Norway,2017,CMR,151,0.147599,0,Cameroon
8,Norway,2017,CMR,312,0.037693,0,Cameroon
8,Norway,2017,CMR,410,0.058917,0.0589151745,Cameroon
8,Norway,2017,CMR,720,0.214903,0,Cameroon
8,Norway,2017,COD,111,0.092638,0,Congo - Kinshasa
8,Norway,2017,COD,112,0.788538,0,Congo - Kinshasa
8,Norway,2017,COD,113,0.063416,0,Congo - Kinshasa
8,Norway,2017,COD,114,0.267895,0.267885384,Congo - Kinshasa
8,Norway,2017,COD,121,0.131049,0,Congo - Kinshasa
8,Norway,2017,COD,122,1.997495,0,Congo - Kinshasa
8,Norway,2017,COD,130,0.241809,0,Congo - Kinshasa
8,Norway,2017,COD,151,4.150388,0.4879672707,Congo - Kinshasa
8,Norway,2017,COD,152,4.348079,2.6598,Congo - Kinshasa
8,Norway,2017,COD,160,0.062994,0,Congo - Kinshasa
8,Norway,2017,COD,220,0.048663,0,Congo - Kinshasa
8,Norway,2017,COD,240,0.135966,0,Congo - Kinshasa
8,Norway,2017,COD,311,0.296615,0,Congo - Kinshasa
8,Norway,2017,COD,312,0.562223,0.562203135,Congo - Kinshasa
8,Norway,2017,COD,410,2.601739,1.2526973706,Congo - Kinshasa
8,Norway,2017,COD,430,0.131049,0,Congo - Kinshasa
8,Norway,2017,COD,720,12.936766,5.4405,Congo - Kinshasa
8,Norway,2017,HND,130,0.184737,0.184730364,Honduras
8,Norway,2017,HND,151,0.970079,0.079170156,Honduras
8,Norway,2017,HND,311,0.17877,0,Honduras
8,Norway,2017,HTI,111,1.692661,1.6926,Haiti
8,Norway,2017,HTI,112,2.357636,0,Haiti
8,Norway,2017,HTI,122,0.841622,0,Haiti
8,Norway,2017,HTI,130,0.967235,0,Haiti
8,Norway,2017,HTI,140,0.268878,0,Haiti
8,Norway,2017,HTI,151,0.54407,0,Haiti
8,Norway,2017,HTI,160,0.063913,0,Haiti
8,Norway,2017,HTI,232,2.115826,2.11575,Haiti
8,Norway,2017,HTI,311,0.06937,0,Haiti
8,Norway,2017,HTI,410,1.813565,1.0881,Haiti
8,Norway,2017,HTI,720,0.136389,0,Haiti
8,Norway,2017,HTI,740,0.075151,0,Haiti
8,Norway,2017,MLI,111,1.510229,1.0567085568,Mali
8,Norway,2017,MLI,112,3.088474,1.1961330966,Mali
8,Norway,2017,MLI,113,0.459437,0.45942,Mali
8,Norway,2017,MLI,130,1.93714,0.2771130765,Mali
8,Norway,2017,MLI,140,0.487907,0,Mali
8,Norway,2017,MLI,151,5.489034,0.2109853707,Mali
8,Norway,2017,MLI,152,2.906234,1.2776712,Mali
8,Norway,2017,MLI,160,0.120904,0.06045,Mali
8,Norway,2017,MLI,240,0.273646,0,Mali
8,Norway,2017,MLI,311,1.105177,0,Mali
8,Norway,2017,MLI,312,0.022566,0,Mali
8,Norway,2017,MLI,322,0.045131,0,Mali
8,Norway,2017,MLI,430,1.479224,0,Mali
8,Norway,2017,MLI,720,2.296169,0,Mali
8,Norway,2017,MLI,740,0.483617,0,Mali
8,Norway,2017,MMR,111,0.717472,0,Myanmar (Burma)
8,Norway,2017,MMR,112,0.807399,0,Myanmar (Burma)
8,Norway,2017,MMR,113,0.268664,0,Myanmar (Burma)
8,Norway,2017,MMR,114,0.527294,0.4083350349,Myanmar (Burma)
8,Norway,2017,MMR,121,0.007206,0,Myanmar (Burma)
8,Norway,2017,MMR,122,0.036403,0,Myanmar (Burma)
8,Norway,2017,MMR,130,0.440464,0.4401530133,Myanmar (Burma)
8,Norway,2017,MMR,151,5.721588,0.8556207855,Myanmar (Burma)
8,Norway,2017,MMR,152,5.025444,1.9705871835,Myanmar (Burma)
8,Norway,2017,MMR,160,0.701228,0,Myanmar (Burma)
8,Norway,2017,MMR,231,3.627024,3.6268925199,Myanmar (Burma)
8,Norway,2017,MMR,232,0.94013,0.3193075392,Myanmar (Burma)
8,Norway,2017,MMR,311,0.025079,0,Myanmar (Burma)
8,Norway,2017,MMR,312,0.652435,0,Myanmar (Burma)
8,Norway,2017,MMR,313,0.362123,0,Myanmar (Burma)
8,Norway,2017,MMR,322,0.009134,0,Myanmar (Burma)
8,Norway,2017,MMR,331,0.362713,0,Myanmar (Burma)
8,Norway,2017,MMR,410,4.553569,0.8612280066,Myanmar (Burma)
8,Norway,2017,MMR,430,0.057681,0,Myanmar (Burma)
8,Norway,2017,MMR,720,5.566161,0,Myanmar (Burma)
8,Norway,2017,SDN,112,0,0,Sudan
8,Norway,2017,SDN,114,0.999439,0.7137570882,Sudan
8,Norway,2017,SDN,121,0,0,Sudan
8,Norway,2017,SDN,122,0.917131,0,Sudan
8,Norway,2017,SDN,140,0.971783,0,Sudan
8,Norway,2017,SDN,151,1.306541,0,Sudan
8,Norway,2017,SDN,152,1.465361,0.30225,Sudan
8,Norway,2017,SDN,160,1.434233,0.3627,Sudan
8,Norway,2017,SDN,240,0,0,Sudan
8,Norway,2017,SDN,313,1.329948,1.3299,Sudan
8,Norway,2017,SDN,322,1.71411,1.7140477809,Sudan
8,Norway,2017,SDN,720,3.02261,0,Sudan
8,Norway,2017,SDN,730,0,0,Sudan
8,Norway,2017,TCD,720,0.241809,0,Chad
8,Norway,2018,CMR,114,0.076394,0,Cameroon
8,Norway,2018,CMR,121,0.459679,0,Cameroon
8,Norway,2018,CMR,130,0.012292,0,Cameroon
8,Norway,2018,CMR,151,0.264227,0.21022422,Cameroon
8,Norway,2018,CMR,232,0,0,Cameroon
8,Norway,2018,CMR,410,0.143265,0.126261222,Cameroon
8,Norway,2018,CMR,720,1.721001,0,Cameroon
8,Norway,2018,COD,111,0.259252,0.141761313,Congo - Kinshasa
8,Norway,2018,COD,112,0.38781,0.06843351,Congo - Kinshasa
8,Norway,2018,COD,113,0.062733,0,Congo - Kinshasa
8,Norway,2018,COD,114,0.499139,0.499428339,Congo - Kinshasa
8,Norway,2018,COD,122,0.969901,0.141761313,Congo - Kinshasa
8,Norway,2018,COD,123,0.106182,0.084479229,Congo - Kinshasa
8,Norway,2018,COD,130,0.632073,0,Congo - Kinshasa
8,Norway,2018,COD,151,4.362404,2.282185788,Congo - Kinshasa
8,Norway,2018,COD,152,4.742826,3.444,Congo - Kinshasa
8,Norway,2018,COD,240,0.23484,0.045593148,Congo - Kinshasa
8,Norway,2018,COD,311,0.193872,0.162599235,Congo - Kinshasa
8,Norway,2018,COD,312,0.571637,0.571968204,Congo - Kinshasa
8,Norway,2018,COD,313,0.024541,0.02455572,Congo - Kinshasa
8,Norway,2018,COD,410,3.103055,2.871155667,Congo - Kinshasa
8,Norway,2018,COD,430,0.334211,0.334405266,Congo - Kinshasa
8,Norway,2018,COD,720,16.288048,6.8265,Congo - Kinshasa
8,Norway,2018,HND,130,0.18783,0.187939326,Honduras
8,Norway,2018,HND,151,0.080499,0.080545566,Honduras
8,Norway,2018,HTI,111,1.475144,1.476,Haiti
8,Norway,2018,HTI,112,0.405664,0,Haiti
8,Norway,2018,HTI,140,0.553179,0.5535,Haiti
8,Norway,2018,HTI,151,0.480651,0,Haiti
8,Norway,2018,HTI,160,0,0,Haiti
8,Norway,2018,HTI,232,1.598072,1.599,Haiti
8,Norway,2018,HTI,410,2.335644,2.337,Haiti
8,Norway,2018,HTI,430,2.126666,2.1279,Haiti
8,Norway,2018,HTI,730,0,0,Haiti
8,Norway,2018,MLI,111,3.95064,3.223072197,Mali
8,Norway,2018,MLI,112,2.419138,0.314181483,Mali
8,Norway,2018,MLI,113,0.762158,0.7626,Mali
8,Norway,2018,MLI,130,0.372367,0.264416421,Mali
8,Norway,2018,MLI,140,0.434061,0,Mali
8,Norway,2018,MLI,151,5.253676,1.309628601,Mali
8,Norway,2018,MLI,152,4.106719,3.4764105,Mali
8,Norway,2018,MLI,160,0.122929,0.123,Mali
8,Norway,2018,MLI,240,0.426567,0.033069288,Mali
8,Norway,2018,MLI,311,3.090549,3.092342385,Mali
8,Norway,2018,MLI,312,0.020019,0,Mali
8,Norway,2018,MLI,313,0.00956,0.009565587,Mali
8,Norway,2018,MLI,322,0.055051,0,Mali
8,Norway,2018,MLI,410,0.310308,0.310488285,Mali
8,Norway,2018,MLI,430,5.59821,0.860383155,Mali
8,Norway,2018,MLI,720,3.255758,0.5535,Mali
8,Norway,2018,MLI,740,0,0,Mali
8,Norway,2018,MMR,111,0.660114,0,Myanmar (Burma)
8,Norway,2018,MMR,112,1.014864,0,Myanmar (Burma)
8,Norway,2018,MMR,113,0.203108,0.005860704,Myanmar (Burma)
8,Norway,2018,MMR,114,0.909058,0.909585,Myanmar (Burma)
8,Norway,2018,MMR,121,0,0,Myanmar (Burma)
8,Norway,2018,MMR,122,0.76572,0.743860704,Myanmar (Burma)
8,Norway,2018,MMR,130,0.391109,0.391336431,Myanmar (Burma)
8,Norway,2018,MMR,151,8.329713,3.637176174,Myanmar (Burma)
8,Norway,2018,MMR,152,4.140838,3.319140855,Myanmar (Burma)
8,Norway,2018,MMR,160,0.320441,0,Myanmar (Burma)
8,Norway,2018,MMR,220,0.168104,0,Myanmar (Burma)
8,Norway,2018,MMR,231,2.626031,2.627555397,Myanmar (Burma)
8,Norway,2018,MMR,232,0.923444,0.481180305,Myanmar (Burma)
8,Norway,2018,MMR,240,0.007366,0.005860704,Myanmar (Burma)
8,Norway,2018,MMR,250,0.110636,0,Myanmar (Burma)
8,Norway,2018,MMR,311,1.88362,1.845,Myanmar (Burma)
8,Norway,2018,MMR,312,0,0,Myanmar (Burma)
8,Norway,2018,MMR,313,0.102757,0,Myanmar (Burma)
8,Norway,2018,MMR,321,0,0,Myanmar (Burma)
8,Norway,2018,MMR,322,1.043579,0,Myanmar (Burma)
8,Norway,2018,MMR,410,3.929424,1.475278728,Myanmar (Burma)
8,Norway,2018,MMR,430,0.077445,0.07749,Myanmar (Burma)
8,Norway,2018,MMR,720,3.582129,0.266418,Myanmar (Burma)
8,Norway,2018,SDN,114,0.944397,0.786792501,Sudan
8,Norway,2018,SDN,122,0.898586,0.452949099,Sudan
8,Norway,2018,SDN,140,0.490898,0,Sudan
8,Norway,2018,SDN,151,0.604286,0.246,Sudan
8,Norway,2018,SDN,152,4.484438,3.9237,Sudan
8,Norway,2018,SDN,160,1.20324,0.3813,Sudan
8,Norway,2018,SDN,311,0.679343,0,Sudan
8,Norway,2018,SDN,313,0.491715,0.492,Sudan
8,Norway,2018,SDN,322,1.041001,1.041605574,Sudan
8,Norway,2018,SDN,720,2.458574,1.23,Sudan
8,Norway,2019,CMR,151,0.191984,0.1918918704,Cameroon
8,Norway,2019,CMR,232,0.034562,0.03454576,Cameroon
8,Norway,2019,CMR,410,0.369968,0.369790152,Cameroon
8,Norway,2019,CMR,720,2.386171,0,Cameroon
8,Norway,2019,COD,111,0.201952,0.201854704,Congo - Kinshasa
8,Norway,2019,COD,112,0.058063,0.0580350592,Congo - Kinshasa
8,Norway,2019,COD,113,0.047978,0,Congo - Kinshasa
8,Norway,2019,COD,114,0.293016,0.292875568,Congo - Kinshasa
8,Norway,2019,COD,122,0.701136,0.700800104,Congo - Kinshasa
8,Norway,2019,COD,123,0.078533,0.0784952144,Congo - Kinshasa
8,Norway,2019,COD,130,0.005997,0,Congo - Kinshasa
8,Norway,2019,COD,151,3.410463,2.0980354592,Congo - Kinshasa
8,Norway,2019,COD,152,2.450023,1.136,Congo - Kinshasa
8,Norway,2019,COD,240,0.185395,0.0360650464,Congo - Kinshasa
8,Norway,2019,COD,311,0.195222,0.1711515776,Congo - Kinshasa
8,Norway,2019,COD,312,0.68317,0.6828419888,Congo - Kinshasa
8,Norway,2019,COD,313,0.025722,0.025709952,Congo - Kinshasa
8,Norway,2019,COD,410,2.784494,2.6470200688,Congo - Kinshasa
8,Norway,2019,COD,430,0.320687,0.3205335328,Congo - Kinshasa
8,Norway,2019,COD,720,13.00255,5.3930926352,Congo - Kinshasa
8,Norway,2019,COD,730,0,0,Congo - Kinshasa
8,Norway,2019,HND,130,0.17366,0.1735763696,Honduras
8,Norway,2019,HND,151,0.342855,0.0743899376,Honduras
8,Norway,2019,HTI,111,1.02289,1.0224,Haiti
8,Norway,2019,HTI,112,0,0,Haiti
8,Norway,2019,HTI,122,0,0,Haiti
8,Norway,2019,HTI,140,0.285844,0.28570684,Haiti
8,Norway,2019,HTI,151,0.364831,0,Haiti
8,Norway,2019,HTI,160,0,0,Haiti
8,Norway,2019,HTI,232,0,0,Haiti
8,Norway,2019,HTI,410,0,0,Haiti
8,Norway,2019,HTI,430,1.02289,1.0224,Haiti
8,Norway,2019,MLI,111,2.225859,1.8728041472,Mali
8,Norway,2019,MLI,112,5.776188,1.546364664,Mali
8,Norway,2019,MLI,113,0.795581,0.7952,Mali
8,Norway,2019,MLI,130,0.140832,0.1407643728,Mali
8,Norway,2019,MLI,140,0.436141,0.0348114704,Mali
8,Norway,2019,MLI,151,5.242075,2.3710610176,Mali
8,Norway,2019,MLI,152,3.952279,3.208814328,Mali
8,Norway,2019,MLI,160,0.113654,0.1136,Mali
8,Norway,2019,MLI,232,0.194485,0.1943919792,Mali
8,Norway,2019,MLI,236,0.120488,0,Mali
8,Norway,2019,MLI,240,0.32106,0.3209064816,Mali
8,Norway,2019,MLI,311,3.242449,3.2408958768,Mali
8,Norway,2019,MLI,313,0.010814,0.0108085856,Mali
8,Norway,2019,MLI,321,0.024778,0.0247663904,Mali
8,Norway,2019,MLI,410,0.277924,0.2777914192,Mali
8,Norway,2019,MLI,430,3.570906,1.1835963552,Mali
8,Norway,2019,MLI,720,3.186009,0.37488,Mali
8,Norway,2019,MMR,112,1.83691,1.8360309184,Myanmar (Burma)
8,Norway,2019,MMR,113,0.140088,0.1400212016,Myanmar (Burma)
8,Norway,2019,MMR,114,0.714319,0.713976,Myanmar (Burma)
8,Norway,2019,MMR,122,0.86048,0.8008127488,Myanmar (Burma)
8,Norway,2019,MMR,130,0.253497,0.2533759392,Myanmar (Burma)
8,Norway,2019,MMR,151,7.971057,4.800868912,Myanmar (Burma)
8,Norway,2019,MMR,152,4.263357,3.269135928,Myanmar (Burma)
8,Norway,2019,MMR,160,0.439162,0.4389517632,Myanmar (Burma)
8,Norway,2019,MMR,220,0.113654,0,Myanmar (Burma)
8,Norway,2019,MMR,231,1.708336,1.707518192,Myanmar (Burma)
8,Norway,2019,MMR,232,0.724959,0.5422970912,Myanmar (Burma)
8,Norway,2019,MMR,236,0.103514,0,Myanmar (Burma)
8,Norway,2019,MMR,240,0.203828,0.2037304672,Myanmar (Burma)
8,Norway,2019,MMR,250,0.18994,0.1136,Myanmar (Burma)
8,Norway,2019,MMR,311,1.727125,1.704,Myanmar (Burma)
8,Norway,2019,MMR,313,1.150281,1.0053761312,Myanmar (Burma)
8,Norway,2019,MMR,322,1.676261,1.6438445968,Myanmar (Burma)
8,Norway,2019,MMR,331,0,0,Myanmar (Burma)
8,Norway,2019,MMR,410,3.302237,3.023535,Myanmar (Burma)
8,Norway,2019,MMR,430,0.25004,0.24992,Myanmar (Burma)
8,Norway,2019,MMR,720,3.904712,0.2108416,Myanmar (Burma)
8,Norway,2019,SDN,114,0.63569,0.6353859296,Sudan
8,Norway,2019,SDN,121,0,0,Sudan
8,Norway,2019,SDN,122,0.740589,0.479392,Sudan
8,Norway,2019,SDN,140,1.320607,0,Sudan
8,Norway,2019,SDN,151,0.919601,0.26128,Sudan
8,Norway,2019,SDN,152,2.466302,2.31744,Sudan
8,Norway,2019,SDN,160,1.141203,0.1136,Sudan
8,Norway,2019,SDN,311,0.227309,0,Sudan
8,Norway,2019,SDN,313,1.818471,1.8176,Sudan
8,Norway,2019,SDN,322,0.614756,0.6144617184,Sudan
8,Norway,2019,SDN,720,2.273089,1.2496,Sudan
